"name","url","views"
"Madoff Client List 2","https://opendata.socrata.com/dataset/Madoff-Client-List-2/bmk3-qfk3","839"
"FY14 Coffee Expenses","https://opendata.socrata.com/dataset/FY14-Coffee-Expenses/iy4n-t3bb","1 view"
"hjklp","https://opendata.socrata.com/Government/hjklp/jt5p-b4jv","91"
"South Carolina State Agency Spending Transparency","https://opendata.socrata.com/Government/South-Carolina-State-Agency-Spending-Transparency/w36g-uejn","82"
"American University Dissertations, 2011-2013","https://opendata.socrata.com/Education/American-University-Dissertations-2011-2013/usqn-hdwj","26"
"Putty","https://opendata.socrata.com/dataset/Putty/hdmz-9maw","7"
"Top 10 Lowest High School Drop Out Rate By Percentage In Maryland, Virginia and D.C. 3","https://opendata.socrata.com/dataset/Top-10-Lowest-High-School-Drop-Out-Rate-By-Percent/67wi-hrgb","16"
"Top 10 Lowest High School Drop Out Rate By Percentage In Maryland, Virginia and D.C. 2","https://opendata.socrata.com/dataset/Top-10-Lowest-High-School-Drop-Out-Rate-By-Percent/apsw-2b9p","5"
"Rate of Fatal Work Injuries Per 100,000 Workers, 1992-2007","https://opendata.socrata.com/Government/Rate-of-Fatal-Work-Injuries-Per-100-000-Workers-19/mykt-uwf7","7"
"DEMOLITION APPLICATION COUNTS by CURRENT USE","https://opendata.socrata.com/Government/DEMOLITION-APPLICATION-COUNTS-by-CURRENT-USE/ca75-k9cb","2"
"Total Enrollment by School Type","https://opendata.socrata.com/Education/Total-Enrollment-by-School-Type/84ij-ttz7","15"
"【教育部】 十一月五日 – 十二日 的新人 [加 D1 - D3 派包]","https://opendata.socrata.com/dataset/-D1-D3-/cd9y-3cbq","10"
"School Districts Homeless Type","https://opendata.socrata.com/dataset/School-Districts-Homeless-Type/if8e-fqv6","2"
"chart","https://opendata.socrata.com/Business/chart/xsum-ck2m","38"
"HTF Raw","https://opendata.socrata.com/dataset/HTF-Raw/frwd-xz2j","8"
"Workplace Fatalities 1970-2007","https://opendata.socrata.com/Government/Workplace-Fatalities-1970-2007/5xr4-nr4i","14"
"khankhal","https://opendata.socrata.com/Business/khankhal/qmeh-j86q","5"
"filter5","https://opendata.socrata.com/dataset/filter5/a9we-h4cg","264"
"Signficant OSHA Enforcement Cases in FY2013 with Highest Total Penalty","https://opendata.socrata.com/Government/Signficant-OSHA-Enforcement-Cases-in-FY2013-with-H/h5r9-nn8a","2"
"Tree Map for contamination of I131 in Milk","https://opendata.socrata.com/Government/Tree-Map-for-contamination-of-I131-in-Milk/kqd6-pd46","12"
"OJJDP Grant Awards 2009-2013","https://opendata.socrata.com/Government/OJJDP-Grant-Awards-2009-2013/43x8-khei","1,332"
"search","https://opendata.socrata.com/Fun/search/5uxx-jr5n","3"
"County Leg District","https://opendata.socrata.com/dataset/County-Leg-District/q99h-rx4i","5"
"Ztl Geo Torino","https://opendata.socrata.com/dataset/Ztl-Geo-Torino/rc67-zc4t","7"
"Tree Map - % Students Receiving Suspension","https://opendata.socrata.com/Education/Tree-Map-Students-Receiving-Suspension/jybc-fxe3","24"
"disbursements","https://opendata.socrata.com/Government/disbursements/ccx9-web2","1,951"
"disbursements bubble chart","https://opendata.socrata.com/Government/disbursements-bubble-chart/xg7r-htwi","11"
"Census India 2011","https://opendata.socrata.com/Government/Census-India-2011/nind-v6wi","9"
"Sport eredmények","https://opendata.socrata.com/Education/Sport-eredm-nyek/muw2-ekwn","10"
"Treatment varicose veins","https://opendata.socrata.com/Business/Treatment-varicose-veins/vq6v-cqns","8"
"Jenna Marbles","https://opendata.socrata.com/Business/Jenna-Marbles/mrct-t79m","11"
"Average Total Penalty ($) Per OSHA Fatality Inspection FY 2006-2013","https://opendata.socrata.com/Government/Average-Total-Penalty-Per-OSHA-Fatality-Inspection/5fz8-fvp5","2"
"Number of U.S. Establishments and Employees Covered Per OSHA Full-Time Equivalent (FTE) Staff, 1975-2012","https://opendata.socrata.com/Government/Number-of-U-S-Establishments-and-Employees-Covered/64kq-ss8j","2"
"School District Counts","https://opendata.socrata.com/dataset/School-District-Counts/3v7f-rxe5","12"
"pbr","https://opendata.socrata.com/dataset/pbr/xfib-xmsx","5"
"Web Computing PKU Sruweng","https://opendata.socrata.com/dataset/Web-Computing-PKU-Sruweng/ycde-xrwm","4"
"Profiles of Mine Safety and Health 2004-2012","https://opendata.socrata.com/Government/Profiles-of-Mine-Safety-and-Health-2004-2012/nned-mf32","4"
"filter3","https://opendata.socrata.com/dataset/filter3/pyb4-53vk","134"
"FY 14 Warrants","https://opendata.socrata.com/dataset/FY-14-Warrants/ae59-av79","7"
"Graves Disease Natural Remedy","https://opendata.socrata.com/Business/Graves-Disease-Natural-Remedy/iza8-66k9","2"
"search","https://opendata.socrata.com/Fun/search/drt6-2d3g","4"
"USA.gov Index of Governmental Agencies","https://opendata.socrata.com/Government/USA-gov-Index-of-Governmental-Agencies/nnjq-iknf","549"
"twitter friends","https://opendata.socrata.com/Fun/twitter-friends/cvry-e5d2","549"
"ITSA Current Open Requirements","https://opendata.socrata.com/Government/ITSA-Current-Open-Requirements/g33t-2ick","553"
"Entertainment Weekly's Top 100 Movies since 1983","https://opendata.socrata.com/dataset/Entertainment-Weekly-s-Top-100-Movies-since-1983/v2x7-s2ve","527"
"AZ","https://opendata.socrata.com/Government/AZ/6irt-gt4n","563"
"Buffalo Wild Wings Restaurant Locations","https://opendata.socrata.com/Business/Buffalo-Wild-Wings-Restaurant-Locations/pyzf-gsqw","561"
"TVs","https://opendata.socrata.com/Fun/TVs/ur9g-apwe","572"
"California 2009 Voter Registration","https://opendata.socrata.com/Government/California-2009-Voter-Registration/yfy3-srjn","540"
"US Food Stamps By State","https://opendata.socrata.com/Government/US-Food-Stamps-By-State/x5tw-2x7v","597"
"Michigan Fantasy 5 Lottery Numbers","https://opendata.socrata.com/Fun/Michigan-Fantasy-5-Lottery-Numbers/gwi8-trfs","578"
"Completed Construction Projects 2006 in Washington DC","https://opendata.socrata.com/dataset/Completed-Construction-Projects-2006-in-Washington/m7b5-3i7u","584"
"FCC 2007 Annual Section 43.61 International Traffic Data for All U.S. Points:  All Settlement Arrangements","https://opendata.socrata.com/Government/FCC-2007-Annual-Section-43-61-International-Traffi/amhs-8jf8","542"
"Brad Ellsworth campaign contribution source","https://opendata.socrata.com/Government/Brad-Ellsworth-campaign-contribution-source/wu4f-9sfe","549"
"Lake Pond Estatess","https://opendata.socrata.com/Business/Lake-Pond-Estatess/xpm3-5v94","570"
"Payroll Report - End Date 10/14/09","https://opendata.socrata.com/Government/Payroll-Report-End-Date-10-14-09/asdn-7k7h","545"
"Existing Home Sales By State- 2000 To 2006","https://opendata.socrata.com/dataset/Existing-Home-Sales-By-State-2000-To-2006/chi3-kbnm","554"
"Commute Times Chart","https://opendata.socrata.com/dataset/Commute-Times-Chart/kgxi-79ps","557"
"Death Rates","https://opendata.socrata.com/Government/Death-Rates/p24x-ij4h","572"
"Bar Chart","https://opendata.socrata.com/Government/Bar-Chart/dpgv-xm6g","433"
"My Wedding Guest List","https://opendata.socrata.com/dataset/My-Wedding-Guest-List/78y5-dje9","509"
"Dii Approved Worksites","https://opendata.socrata.com/dataset/Dii-Approved-Worksites/q38e-769a","850"
"IL, W. Chicago","https://opendata.socrata.com/Government/IL-W-Chicago/5yp7-26px","603"
"Wireless Hot Spot in Washington DC","https://opendata.socrata.com/dataset/Wireless-Hot-Spot-in-Washington-DC/55b2-de22","591"
"AL","https://opendata.socrata.com/Government/AL/m769-7uqm","573"
"EPA Sample Locations","https://opendata.socrata.com/dataset/EPA-Sample-Locations/qhqk-qe2u","553"
"promesse oubliée","https://opendata.socrata.com/Government/promesse-oubli-e/jh7c-ijpz","562"
"Mileage Of Chicago City Strets","https://opendata.socrata.com/Government/Mileage-Of-Chicago-City-Strets/x6yt-xjap","618"
"California Ap Exam Results - 2000-01","https://opendata.socrata.com/dataset/California-Ap-Exam-Results-2000-01/yzh8-jwe4","546"
"Earlier mods","https://opendata.socrata.com/dataset/Earlier-mods/4xrf-hb8r","518"
"Seattle Bars with Decks","https://opendata.socrata.com/Fun/Seattle-Bars-with-Decks/9mrx-nac6","551"
"Iran&#x27;s 1st presidential election","https://opendata.socrata.com/dataset/Iran-x27-s-1st-presidential-election/hewf-eyw9","1,869"
"USPS Post Office Closures Map","https://opendata.socrata.com/dataset/USPS-Post-Office-Closures-Map/ykhc-55yk","582"
"ITSA Awarded Engagements","https://opendata.socrata.com/dataset/ITSA-Awarded-Engagements/36ir-y874","559"
"Annual U. S. Motor Vehicle Production And Factory ( Wholesale) Sales (Updated October 2008)","https://opendata.socrata.com/dataset/Annual-U-S-Motor-Vehicle-Production-And-Factory-Wh/5xrz-jzhb","562"
"Chart: Rehabilitation Rates by Agency Structure (Blind Agencies)","https://opendata.socrata.com/Government/Chart-Rehabilitation-Rates-by-Agency-Structure-Bli/vwyt-kbni","619"
"Jason Chaffetz","https://opendata.socrata.com/Government/Jason-Chaffetz/ceyk-7nt6","575"
"WOODFIELD PARK","https://opendata.socrata.com/Business/WOODFIELD-PARK/nwfk-87rc","571"
"Regional Population Trends in the US","https://opendata.socrata.com/dataset/Regional-Population-Trends-in-the-US/bqkw-4vqj","556"
"Data.Gov Airport Strikes","https://opendata.socrata.com/Government/Data-Gov-Airport-Strikes/ub2j-pxi4","586"
"50 Largest Metropolitan Statistical Areas-- Population By Race And Hispanic Origin- 2006","https://opendata.socrata.com/dataset/50-Largest-Metropolitan-Statistical-Areas-Populati/brdi-dci9","574"
"Sharps Disposal Facility","https://opendata.socrata.com/dataset/Sharps-Disposal-Facility/un8g-p3m4","3"
"Sharps Disposal Facility","https://opendata.socrata.com/dataset/Sharps-Disposal-Facility/n6r9-q5iy","8"
"Coal Fatalities by State 2001-2013","https://opendata.socrata.com/Government/Coal-Fatalities-by-State-2001-2013/jysi-t3ri","6"
"Federal OSHA and State Plan OSHA Inspection/Enforcement Activity Report, FY 2013","https://opendata.socrata.com/Government/Federal-OSHA-and-State-Plan-OSHA-Inspection-Enforc/8k4j-nfhd","2"
"Job Safety and Health Appropriations FY 2004-2015","https://opendata.socrata.com/Government/Job-Safety-and-Health-Appropriations-FY-2004-2015/4375-aud6","7"
"Faculty Staff List","https://opendata.socrata.com/Education/Faculty-Staff-List/h4zk-vnka","2,501"
"District of Columbia Crime Incidents 2013 - Offense Count by Ward Column Chart","https://opendata.socrata.com/dataset/District-of-Columbia-Crime-Incidents-2013-Offense-/gns4-8cuu","12"
"City of Columbia Spending","https://opendata.socrata.com/Government/City-of-Columbia-Spending/8ur2-8ce4","46"
"Our DC Schools use by Ward, as of 4/28/2014","https://opendata.socrata.com/Education/Our-DC-Schools-use-by-Ward-as-of-4-28-2014/uaks-s4uc","2"
"Bangladesh Accord Registered Firms","https://opendata.socrata.com/Education/Bangladesh-Accord-Registered-Firms/bng3-9e4a","48"
"Selected Occupations with High Fatality Rates, 2012","https://opendata.socrata.com/Government/Selected-Occupations-with-High-Fatality-Rates-2012/rcsr-ku33","2"
"State 20 Populations 20- 20 Tall","https://opendata.socrata.com/dataset/State-20-Populations-20-20-Tall/vy2a-w2ar","5"
"Suggestions for Maintaining Recovery during the Holidays","https://opendata.socrata.com/dataset/Suggestions-for-Maintaining-Recovery-during-the-Ho/y5wu-cjhr","6"
"Funding for OSHA Worker Safety Training Programs vs. Employer Compliance Assistance Programs, FY 2001-2015","https://opendata.socrata.com/Government/Funding-for-OSHA-Worker-Safety-Training-Programs-v/6ch4-ugxh","2"
"Marijuana042914","https://opendata.socrata.com/Government/Marijuana042914/tbxx-ncbx","3"
"Top 25 DC Bikeshare Neighborhoods, Apr-Jun 2012","https://opendata.socrata.com/dataset/Top-25-DC-Bikeshare-Neighborhoods-Apr-Jun-2012/2n7f-b2zv","8"
"Grouped Bar Chart","https://opendata.socrata.com/Government/Grouped-Bar-Chart/rw7e-4anj","48"
"Stacked Bar Chart, Subway Lines","https://opendata.socrata.com/Education/Stacked-Bar-Chart-Subway-Lines/8yff-x63d","111"
"search","https://opendata.socrata.com/Fun/search/vh2f-asqk","5"
"School Data Food 06-13","https://opendata.socrata.com/dataset/School-Data-Food-06-13/esjh-q4pb","4"
"FLSD","https://opendata.socrata.com/dataset/FLSD/ajbd-4wx5","25"
"Fed judges nominated 2009-2013","https://opendata.socrata.com/dataset/Fed-judges-nominated-2009-2013/sh8z-kyd7","24"
"playground new charts","https://opendata.socrata.com/Government/playground-new-charts/j9ix-5uvk","29"
"Three Years Bicyclist and Pedestrian-Involved Crashes","https://opendata.socrata.com/Education/Three-Years-Bicyclist-and-Pedestrian-Involved-Cras/qnaq-t3hb","16"
"GeoLocation of Socrata Customers Emerging Market","https://opendata.socrata.com/dataset/GeoLocation-of-Socrata-Customers-Emerging-Market/jxtb-wm52","8"
"DBO.FH_SOCRATA2","https://opendata.socrata.com/dataset/DBO-FH_SOCRATA2/d2dd-imk9","0"
"2011","https://opendata.socrata.com/Government/2011/egau-tdqb","5"
"Home Loan Size by Gender","https://opendata.socrata.com/dataset/Home-Loan-Size-by-Gender/fhbp-7r4d","9"
"Units Built Per Legislative District","https://opendata.socrata.com/dataset/Units-Built-Per-Legislative-District/779t-qrbc","7"
"Chicago's 19th District Contact Cards For 2012-2013","https://opendata.socrata.com/Government/Chicago-s-19th-District-Contact-Cards-For-2012-201/6gqi-4u4s","3,455"
"Jersey City Bike Lane Street Name List","https://opendata.socrata.com/Government/Jersey-City-Bike-Lane-Street-Name-List/9isv-ukhr","4"
"Anim Cruelty Investigations SLC County","https://opendata.socrata.com/dataset/Anim-Cruelty-Investigations-SLC-County/mg48-hbvs","4"
"ZTL Milano","https://opendata.socrata.com/dataset/ZTL-Milano/nenm-9dat","5"
"HTF Year Allocated Units","https://opendata.socrata.com/Government/HTF-Year-Allocated-Units/u5m9-inzq","3"
"2013 Median Income Earners Priced Out Of Ownership 05.03-1","https://opendata.socrata.com/dataset/2013-Median-Income-Earners-Priced-Out-Of-Ownership/j9xm-ksiv","6"
"Total Homeless School Children","https://opendata.socrata.com/dataset/Total-Homeless-School-Children/3ngx-mw5p","33"
"Range deleted locations","https://opendata.socrata.com/dataset/Range-deleted-locations/gvtn-zady","5"
"HTF Investment and Units","https://opendata.socrata.com/Government/HTF-Investment-and-Units/gmg5-arei","2"
"Indiana Meth Map","https://opendata.socrata.com/Government/Indiana-Meth-Map/4ixy-kq5m","0"
"GAND","https://opendata.socrata.com/dataset/GAND/kt9x-6cxa","23"
"Kookprogramma's op TV","https://opendata.socrata.com/Fun/Kookprogramma-s-op-TV/vj4n-4vx5","508"
"Where They Won: Hawaii for U.S. President","https://opendata.socrata.com/dataset/Where-They-Won-Hawaii-for-U-S-President/354d-79rd","542"
"U.S. Passenger-Miles (Updated October 2008)","https://opendata.socrata.com/dataset/U-S-Passenger-Miles-Updated-October-2008-/fnbi-nhmp","530"
"BeBunny Recs","https://opendata.socrata.com/Fun/BeBunny-Recs/6md7-ijm6","554"
"State Population Rank And Percentages","https://opendata.socrata.com/dataset/State-Population-Rank-And-Percentages/u3ab-ww4j","544"
"Who are we still looking for?","https://opendata.socrata.com/dataset/Who-are-we-still-looking-for-/ucpi-79jq","530"
"Oecd Broadband Subscribers Per 100 Inhabitants-2","https://opendata.socrata.com/dataset/Oecd-Broadband-Subscribers-Per-100-Inhabitants-2/wv5q-iri4","525"
"San Francisco Building Permits - July 2009","https://opendata.socrata.com/Government/San-Francisco-Building-Permits-July-2009/2en7-diae","617"
"House-disburse-detail-4","https://opendata.socrata.com/dataset/House-disburse-detail-4/fceh-8zif","2,472"
"Future parts","https://opendata.socrata.com/dataset/Future-parts/d4st-dn9u","503"
"Crime incidents (ASAP)","https://opendata.socrata.com/Government/Crime-incidents-ASAP-/c8mc-6k82","561"
"Who's Coming","https://opendata.socrata.com/dataset/Who-s-Coming/wdfx-h742","529"
"Northwest Prospects","https://opendata.socrata.com/Business/Northwest-Prospects/uy5x-umix","532"
"2008 BOLD Survey of Puget Sound Levels for Dioxin Raw Data","https://opendata.socrata.com/Government/2008-BOLD-Survey-of-Puget-Sound-Levels-for-Dioxin-/km7h-ni6x","582"
"Missouri - Title 1 Grants To Educational Agencies","https://opendata.socrata.com/dataset/Missouri-Title-1-Grants-To-Educational-Agencies/gf4e-fudp","541"
"Total Fertility Rate By Race And Hispanic Origin-1980 To 2005","https://opendata.socrata.com/dataset/Total-Fertility-Rate-By-Race-And-Hispanic-Origin-1/9beu-9zir","537"
"HEAVENLY HILLS CEMETERY","https://opendata.socrata.com/dataset/HEAVENLY-HILLS-CEMETERY/u45d-hx5p","546"
"Where They Won: Hawaii U.S. Senate","https://opendata.socrata.com/dataset/Where-They-Won-Hawaii-U-S-Senate/ekgq-rj5m","539"
"St. Johns Teachers/Salaries (2009-2010)","https://opendata.socrata.com/Education/St-Johns-Teachers-Salaries-2009-2010-/75d9-t8cw","557"
"DigitalCameras","https://opendata.socrata.com/Fun/DigitalCameras/nabd-vznu","551"
"Australia Departments & Agencies","https://opendata.socrata.com/Government/Australia-Departments-Agencies/wsdi-nvq5","553"
"Transit Safety Data By Mode For All Reported Incidents ( Updated October 2008)","https://opendata.socrata.com/dataset/Transit-Safety-Data-By-Mode-For-All-Reported-Incid/ngfs-inas","543"
"Where They Won: Honolulu Mayor","https://opendata.socrata.com/dataset/Where-They-Won-Honolulu-Mayor/sekb-rue6","545"
